"ID";"Leeftijd";"Regiokenmerken";"Inwoners_1";"Bijstandontvangers_2";"Bijstandsdichtheid_3";"Instroom_4";"Instroom_5";"Uitstroom_6";"Uitstroom_7";"UitstroomNaarWerk_8";"UitstroomNaarWerk_9";"PersonenMetReIntegratievoorziening_10";"WerkNaReIntegratie_11";"WerkNaReIntegratie_12";"PersonenMetBijstandEnReIntegratie_13";"BijstandontvangersMetReIntegratie_14";"ReIntegratieontvangersMetBijstand_15";"WSWWerknemers_16";"WSWDichtheid_17"
"1222";"90200";"GM0081 ";"    2150";"      10";"     3.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1223";"90200";"GM0546 ";"   17150";"     380";"    22.0";"      40";"     9.5";"      60";"    14.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1224";"90200";"GM0547 ";"    5710";"      50";"     9.5";"      10";"    15.5";"      10";"    20.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1225";"90200";"GM1916 ";"   16360";"     290";"    17.5";"      30";"     8.5";"      40";"    13.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1226";"90200";"GM0995 ";"   11980";"     340";"    28.5";"      30";"     9.0";"      50";"    14.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1227";"90200";"GM1640 ";"    7860";"      20";"     2.5";"       0";"       .";"      10";"    25.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1228";"90200";"GM0327 ";"    5770";"      40";"     7.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1229";"90200";"GM0733 ";"    2020";"      10";"     5.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1230";"90200";"GM1705 ";"    8760";"      40";"     4.5";"      10";"    19.5";"      20";"    41.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1231";"90200";"GM0553 ";"    4690";"      30";"     5.5";"      10";"    19.0";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1232";"90200";"GM0140 ";"    1930";"       0";"       .";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1233";"90200";"GM0262 ";"    8690";"      40";"     4.0";"       0";"       .";"      10";"    25.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1234";"90200";"GM0809 ";"    4760";"      30";"     6.0";"      10";"    19.0";"      10";"    22.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1235";"90200";"GM0331 ";"    2190";"      10";"     6.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1236";"90200";"GM0024 ";"    1980";"      10";"     4.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1237";"90200";"GM0168 ";"    4810";"      30";"     6.5";"      10";"    21.5";"      10";"    32.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1238";"90200";"GM0263 ";"    4230";"      20";"     5.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1239";"90200";"GM1641 ";"    5700";"      30";"     6.0";"       0";"       .";"      10";"    18.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1240";"90200";"GM0556 ";"    7000";"     140";"    19.5";"      20";"    13.5";"      30";"    17.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1241";"90200";"GM0935 ";"   24280";"     400";"    16.5";"      60";"    13.0";"      70";"    17.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1242";"90200";"GM1663 ";"    2240";"      10";"     2.5";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1243";"90200";"GM0025 ";"    1810";"       0";"       .";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1244";"90200";"GM0420 ";"    8370";"      40";"     5.0";"      10";"    22.5";"      10";"    13.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1245";"90200";"GM0938 ";"    4690";"      10";"     3.0";"       0";"       .";"      10";"    31.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1246";"90200";"GM1908 ";"    2620";"       0";"       .";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1247";"90200";"GM1987 ";"    2300";"      20";"     8.5";"      10";"    24.0";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1248";"90200";"GM0119 ";"    6070";"      50";"     8.0";"      10";"    12.0";"      10";"    27.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1249";"90200";"GM0687 ";"    9940";"     120";"    12.5";"      10";"     8.0";"      20";"    15.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1250";"90200";"GM1842 ";"    3250";"      10";"     4.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1251";"90200";"GM1731 ";"    7130";"      40";"     5.5";"      10";"    23.0";"      10";"    17.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1252";"90200";"GM0815 ";"    2150";"      10";"     3.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1253";"90200";"GM1709 ";"    7400";"      30";"     4.5";"       0";"       .";"      10";"    19.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1254";"90200";"GM1927 ";"    4800";"      10";"     1.5";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1255";"90200";"GM1955 ";"    7670";"      50";"     7.0";"      10";"    15.5";"      10";"    24.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1256";"90200";"GM0335 ";"    2460";"      10";"     3.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1257";"90200";"GM0944 ";"    1920";"      10";"     3.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1258";"90200";"GM1740 ";"    3690";"      20";"     4.5";"      10";"    33.5";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1259";"90200";"GM0946 ";"    3530";"      10";"     1.5";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1260";"90200";"GM0304 ";"    2020";"      10";"     3.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1261";"90200";"GM0356 ";"   11130";"     150";"    13.0";"      10";"     9.0";"      10";"     8.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1262";"90200";"GM0569 ";"    5230";"      20";"     4.0";"      10";"    26.0";"      10";"    40.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1263";"90200";"GM0267 ";"    7330";"      60";"     8.5";"      10";"    16.5";"      10";"    18.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1264";"90200";"GM0268 ";"   25470";"     760";"    30.0";"     110";"    13.5";"     140";"    17.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1265";"90200";"GM1930 ";"   15180";"     260";"    17.0";"      40";"    13.0";"      40";"    16.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1266";"90200";"GM1695 ";"    1890";"      10";"     4.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1267";"90200";"GM1699 ";"    7850";"      20";"     3.0";"       0";"       .";"      10";"    43.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1268";"90200";"GM0171 ";"    7460";"      70";"     9.5";"      10";"    16.5";"      20";"    20.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1269";"90200";"GM0575 ";"    5320";"      30";"     5.5";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1270";"90200";"GM0576 ";"    3230";"      20";"     4.5";"       0";"       .";"      10";"    33.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1271";"90200";"GM0820 ";"    5530";"      20";"     4.0";"       0";"       .";"      10";"    30.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1272";"90200";"GM0302 ";"    5090";"      20";"     3.0";"       0";"       .";"      10";"    52.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1273";"90200";"GM0951 ";"    3880";"      10";"     3.5";"       0";"       .";"      10";"    40.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1274";"90200";"GM0579 ";"    4580";"      30";"     6.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1275";"90200";"GM0823 ";"    3620";"      10";"     2.5";"       0";"       .";"      10";"    70.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1276";"90200";"GM0824 ";"    5810";"      30";"     5.0";"       0";"       .";"      10";"    26.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1277";"90200";"GM1895 ";"    8620";"      60";"     7.5";"      20";"    23.5";"      30";"    41.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1278";"90200";"GM0269 ";"    3990";"      10";"     1.5";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1279";"90200";"GM0173 ";"    6720";"      90";"    14.0";"      20";"    14.0";"      20";"    20.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1280";"90200";"GM1773 ";"    3520";"      10";"     2.5";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1281";"90200";"GM0175 ";"    3580";"      10";"     3.5";"       0";"       .";"      10";"    43.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"1282";"90200";"GM0881 ";"    1690";"      20";"     9.0";"       0";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
