"ID","Leeftijd","Regiokenmerken","Inwoners_1","Bijstandsontvangers_2","Bijstandsdichtheid_3","Instroom_4","Instroom_5","Uitstroom_6","Uitstroom_7","UitstroomNaarWerk_8","UitstroomNaarWerk_9","PersonenMetReIntegratievoorziening_10","WerkNaReIntegratie_11","WerkNaReIntegratie_12","PersonenMetBijstandEnReIntegratie_13","BijstandsontvangersMetReIntegratie_14","ReIntegratieontvangersMetBijstand_15","WSWWerknemers_16","WSWDichtheid_17"
"1278","90200","GM0175 ","    3600","      10","     3.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1279","90200","GM0881 ","    1690","      10","     8.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1280","90200","GM1586 ","    5930","      20","     3.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1281","90200","GM0826 ","   11490","     150","    13.0","      30","    16.0","      40","    23.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1282","90200","GM0085 ","    5670","      20","     3.5","      10","    25.0","      10","    46.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1283","90200","GM0431 ","    1860","      10","     5.0","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1284","90200","GM0432 ","    2270","       0","       .","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1285","90200","GM0086 ","    5860","      20","     4.0","      10","    22.5","      10","    32.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1286","90200","GM0828 ","   16800","     200","    12.0","      30","    14.0","      40","    17.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1287","90200","GM0584 ","    4710","      10","     2.5","       0","       .","      10","    41.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1288","90200","GM1509 ","    8570","      70","     8.5","      10","    11.0","      10","     9.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1289","90200","GM0437 ","    2610","      30","    12.0","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1290","90200","GM0589 ","    1960","      10","     5.0","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1291","90200","GM1734 ","    8400","      40","     4.5","       0","       .","      20","    39.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1292","90200","GM0590 ","    6680","      60","     9.5","      10","    11.5","      10","    11.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1293","90200","GM1894 ","    8840","      40","     4.5","       0","       .","      10","    20.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1294","90200","GM0765 ","    2570","      20","     8.5","      10","    30.5","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1295","90200","GM1926 ","    7370","      50","     6.0","      10","    15.0","      10","    13.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1296","90200","GM0439 ","   14720","     260","    17.5","      20","     8.5","      30","    12.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1297","90200","GM0273 ","    4650","      20","     4.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1298","90200","GM0177 ","    7450","      20","     3.0","      10","    21.5","      10","    25.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1299","90200","GM0703 ","    3580","      20","     4.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1300","90200","GM0274 ","    8170","      40","     4.5","      10","    13.0","      20","    39.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1301","90200","GM0339 ","     730","       0","       .","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1302","90200","GM1667 ","    2280","      10","     3.0","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1303","90200","GM0275 ","   10840","      80","     7.5","      10","    12.0","      20","    28.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1304","90200","GM0340 ","    4030","      20","     6.0","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1305","90200","GM0597 ","   10600","      90","     8.5","      10","     6.5","      10","    12.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1306","90200","GM0196 ","    2180","      20","     7.0","       0","       .","      10","    43.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1307","90200","GM1742 ","    6630","      80","    12.5","      10","     9.0","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1308","90200","GM0603 ","   11130","     190","    17.0","      20","    10.0","      30","    16.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1309","90200","GM1669 ","    5030","      40","     8.0","      10","    14.5","      10","    19.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1310","90200","GM0957 ","   11170","     270","    24.5","      30","    10.0","      60","    19.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1311","90200","GM0736 ","    8370","      40","     5.0","      10","    18.5","      10","    18.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1312","90200","GM1674 ","   15340","     230","    14.5","      20","     7.5","      40","    16.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1313","90200","GM0599 ","   92660","    6470","    70.0","     690","    10.0","     920","    13.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1314","90200","GM0277 ","     390","       0","       .","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1315","90200","GM0840 ","    4640","      20","     3.5","      10","    31.5","      10","    63.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1316","90200","GM0441 ","   10340","      60","     5.5","      10","    12.0","      20","    30.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1317","90200","GM0279 ","    1750","       0","       .","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1318","90200","GM0606 ","   12760","     330","    26.0","      40","    11.0","      50","    14.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1319","90200","GM0088 ","     250","       0","       .","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1320","90200","GM0962 ","    3170","      20","     6.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1321","90200","GM1676 ","    8560","      40","     4.0","      10","    12.5","      20","    37.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
